t_dat,customer_id,article_id,price,sales_channel_id
2018-09-20,1320d4b3dd6481cde05bb80fb7ca37397f70470b9afb96aeca5d41175acaf836,501820042,0.0169322033898305,2
2018-09-20,1320d4b3dd6481cde05bb80fb7ca37397f70470b9afb96aeca5d41175acaf836,591334017,0.0169322033898305,2
2018-09-20,1320d4b3dd6481cde05bb80fb7ca37397f70470b9afb96aeca5d41175acaf836,591334014,0.0169322033898305,2
2018-09-20,14e2803083654f39e71c600c31eca57fa37be2e22f3fb499b622304723937c50,562245018,0.020322033898305,2
2018-09-20,14e2803083654f39e71c600c31eca57fa37be2e22f3fb499b622304723937c50,562245018,0.020322033898305,2
2018-09-20,14e2803083654f39e71c600c31eca57fa37be2e22f3fb499b622304723937c50,399136004,0.0533728813559322,2
2018-09-20,14e2803083654f39e71c600c31eca57fa37be2e22f3fb499b622304723937c50,399136004,0.0533728813559322,2
2018-09-20,14e2803083654f39e71c600c31eca57fa37be2e22f3fb499b622304723937c50,562245001,0.0220169491525423,2
2018-09-20,14e2803083654f39e71c600c31eca57fa37be2e22f3fb499b622304723937c50,562245001,0.0220169491525423,2
2018-09-20,14e2803083654f39e71c600c31eca57fa37be2e22f3fb499b622304723937c50,573085020,0.0304915254237288,2
2018-09-20,1a8ff5bca9a06d93488b597eaba364f4d96d936a3c96b6c6d696a5445b7dbec0,649052001,0.0593050847457627,2
2018-09-20,1a8ff5bca9a06d93488b597eaba364f4d96d936a3c96b6c6d696a5445b7dbec0,675095002,0.0593050847457627,2
2018-09-20,1c3b99da29aa2460824266d8c1ae6cfe078a14f0eae2f6c0eb8dbf4a2ba35dde,550471019,0.0137118644067796,2
2018-09-20,1c3b99da29aa2460824266d8c1ae6cfe078a14f0eae2f6c0eb8dbf4a2ba35dde,533329008,0.0198135593220338,2
2018-09-20,1c3b99da29aa2460824266d8c1ae6cfe078a14f0eae2f6c0eb8dbf4a2ba35dde,677848002,0.0076101694915254,2
2018-09-20,1c3b99da29aa2460824266d8c1ae6cfe078a14f0eae2f6c0eb8dbf4a2ba35dde,634971001,0.0274406779661017,2
2018-09-20,1c3b99da29aa2460824266d8c1ae6cfe078a14f0eae2f6c0eb8dbf4a2ba35dde,657434001,0.0304915254237288,2
2018-09-20,1c3b99da29aa2460824266d8c1ae6cfe078a14f0eae2f6c0eb8dbf4a2ba35dde,533329005,0.0198135593220338,2
2018-09-20,1c3b99da29aa2460824266d8c1ae6cfe078a14f0eae2f6c0eb8dbf4a2ba35dde,639452006,0.0091355932203389,2
2018-09-20,1f09f1593c106b2b171e201a79e922f83ddacfdb690a0d8d382c2b7d03d0a5cb,598848006,0.0304915254237288,2
2018-09-20,1f09f1593c106b2b171e201a79e922f83ddacfdb690a0d8d382c2b7d03d0a5cb,532578009,0.0067627118644067,2
2018-09-20,1f09f1593c106b2b171e201a79e922f83ddacfdb690a0d8d382c2b7d03d0a5cb,581338001,0.020322033898305,2
2018-09-20,29e5dbb956e0a27c64b7aad7a6895f4f6b721d003e8cc0aa72e35c2d679f051f,685687001,0.0169322033898305,2
2018-09-20,29e5dbb956e0a27c64b7aad7a6895f4f6b721d003e8cc0aa72e35c2d679f051f,685687001,0.0169322033898305,2
2018-09-20,29e5dbb956e0a27c64b7aad7a6895f4f6b721d003e8cc0aa72e35c2d679f051f,616705002,0.0135423728813559,2
2018-09-20,29e5dbb956e0a27c64b7aad7a6895f4f6b721d003e8cc0aa72e35c2d679f051f,506110001,0.0254067796610169,2
2018-09-20,29e5dbb956e0a27c64b7aad7a6895f4f6b721d003e8cc0aa72e35c2d679f051f,506110001,0.0254067796610169,2
2018-09-20,29e5dbb956e0a27c64b7aad7a6895f4f6b721d003e8cc0aa72e35c2d679f051f,631590005,0.0457457627118644,2
2018-09-20,29e5dbb956e0a27c64b7aad7a6895f4f6b721d003e8cc0aa72e35c2d679f051f,631590002,0.0457457627118644,2
2018-09-20,29e5dbb956e0a27c64b7aad7a6895f4f6b721d003e8cc0aa72e35c2d679f051f,685687004,0.0169322033898305,2
2018-09-20,29e5dbb956e0a27c64b7aad7a6895f4f6b721d003e8cc0aa72e35c2d679f051f,685687004,0.0169322033898305,2
2018-09-20,2a27e4f65c307dd1ee19beecf16e634218584cb4f7312aae02dec985514e1788,640807002,0.0677796610169491,2
2018-09-20,2dba3158e22a4a5f6af20087e41d54c1ec4cc755e894538e3352e8e20cae2f27,685383001,0.1355762711864406,2
2018-09-20,2dba3158e22a4a5f6af20087e41d54c1ec4cc755e894538e3352e8e20cae2f27,685381001,0.2186440677966101,2
2018-09-20,2dba3158e22a4a5f6af20087e41d54c1ec4cc755e894538e3352e8e20cae2f27,685381001,0.2186440677966101,2
2018-09-20,2dba3158e22a4a5f6af20087e41d54c1ec4cc755e894538e3352e8e20cae2f27,685379001,0.2525423728813559,2
2018-09-20,30d1e9b6378a74a740f64c3d34f1686693d0430b03c6cd602d58062e604373d0,686631001,0.0338813559322033,2
2018-09-20,30d1e9b6378a74a740f64c3d34f1686693d0430b03c6cd602d58062e604373d0,668640001,0.0254067796610169,2
2018-09-20,30d1e9b6378a74a740f64c3d34f1686693d0430b03c6cd602d58062e604373d0,640020001,0.0406610169491525,2
2018-09-20,30d1e9b6378a74a740f64c3d34f1686693d0430b03c6cd602d58062e604373d0,691543001,0.0508305084745762,2
2018-09-20,30d1e9b6378a74a740f64c3d34f1686693d0430b03c6cd602d58062e604373d0,640020003,0.0406610169491525,2
2018-09-20,320adb4322dbc8c6f77df332b680a7d323ae5cbf1eb1ee62b21139a3e551617e,587278007,0.0152372881355932,2
2018-09-20,320adb4322dbc8c6f77df332b680a7d323ae5cbf1eb1ee62b21139a3e551617e,604199010,0.0101525423728813,2
2018-09-20,326b5dc3f8ec5d55994ec948dcd3438b89a7ad14821e08d07faf26551201d417,671515003,0.0254067796610169,2
2018-09-20,326b5dc3f8ec5d55994ec948dcd3438b89a7ad14821e08d07faf26551201d417,662868002,0.0338813559322033,2
2018-09-20,326b5dc3f8ec5d55994ec948dcd3438b89a7ad14821e08d07faf26551201d417,685687002,0.0169322033898305,2
2018-09-20,49beaacac0c7801c2ce2d189efe525fe80b5d37e46ed05b50a4cd88e34d0748f,568597012,0.0237118644067796,2
2018-09-20,5907af5ead8b9e732fe964f167030c90c2df2f7ea137bc28c58c90799bad428c,639338001,0.4220338983050847,2
2018-09-20,5b9162256d6e071146a9ce951991e707272f9f97ffe0e41912318c86667952d3,577529001,0.0152372881355932,2
2018-09-20,5b9162256d6e071146a9ce951991e707272f9f97ffe0e41912318c86667952d3,577529001,0.0152372881355932,2
2018-09-20,5b9162256d6e071146a9ce951991e707272f9f97ffe0e41912318c86667952d3,652002001,0.020322033898305,2
2018-09-20,5b9162256d6e071146a9ce951991e707272f9f97ffe0e41912318c86667952d3,660712003,0.0402372881355932,2
2018-09-20,5b9162256d6e071146a9ce951991e707272f9f97ffe0e41912318c86667952d3,660712003,0.0423559322033898,2
2018-09-20,5b9162256d6e071146a9ce951991e707272f9f97ffe0e41912318c86667952d3,589514001,0.0271016949152542,2
2018-09-20,5b9162256d6e071146a9ce951991e707272f9f97ffe0e41912318c86667952d3,665110001,0.0254067796610169,2
2018-09-20,5b9162256d6e071146a9ce951991e707272f9f97ffe0e41912318c86667952d3,665110001,0.0254067796610169,2
2018-09-20,675491ba050dd7094274989e7d081e96240b4624088bf4555596e930426e20e4,694986001,0.1677966101694915,2
2018-09-20,675491ba050dd7094274989e7d081e96240b4624088bf4555596e930426e20e4,661910001,0.1594067796610169,2
2018-09-20,675491ba050dd7094274989e7d081e96240b4624088bf4555596e930426e20e4,559072001,0.0491355932203389,2
2018-09-20,6cc121e5cc202d2bf344ffe795002bdbf87178054bcda2e57161f0ef810a4b55,609605006,0.0406610169491525,2
2018-09-20,6cc121e5cc202d2bf344ffe795002bdbf87178054bcda2e57161f0ef810a4b55,570781006,0.0169322033898305,2
2018-09-20,788785852eddb5874f924603105f315d69571b3e5180f3a7ae6970b55b6d5dc9,189616006,0.0169322033898305,1
2018-09-20,7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,685687001,0.0169322033898305,2
2018-09-20,7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,671505001,0.0338813559322033,2
2018-09-20,7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,301656013,0.0508305084745762,2
2018-09-20,7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,685687002,0.0169322033898305,2
2018-09-20,7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,647756002,0.0254067796610169,2
2018-09-20,7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,562245042,0.0338813559322033,2
2018-09-20,7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,685687003,0.0169322033898305,2
2018-09-20,83e13368a1ab1510788b309c89e5e987f3cbf177614776a62b6ca5f7334a58ad,501820004,0.0169322033898305,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,572852001,0.0169322033898305,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,637124003,0.008457627118644,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,548110002,0.021593220338983,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,548110002,0.0215593220338983,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,548110002,0.021593220338983,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,548110002,0.021593220338983,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,548110002,0.021593220338983,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,548110002,0.021593220338983,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,666352004,0.008457627118644,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,571885001,0.0100677966101694,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,519936028,0.0071864406779661,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,666352001,0.008457627118644,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,651244001,0.0067627118644067,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,651244001,0.0067627118644067,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,595697008,0.008457627118644,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,654414002,0.0101525423728813,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,595696018,0.008457627118644,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,612075002,0.0118474576271186,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,595696020,0.008457627118644,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,554477016,0.0101525423728813,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,456834012,0.0086271186440677,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,456834012,0.0086271186440677,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,456834012,0.0086271186440677,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,635741001,0.0050677966101694,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,646789001,0.002864406779661,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,653666006,0.0101525423728813,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,637124002,0.008457627118644,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,637124009,0.008457627118644,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,565194007,0.0057457627118644,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,619595001,0.0101525423728813,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,622240003,0.0101525423728813,2
2018-09-20,8ecbac3466886ba06b611fc52dd86762a661f57a7ccd2a2138ae2439e36d7b37,565183003,0.0043050847457627,2
2018-09-20,91f3ab5944411eb3f6f79e93ab430f3d4ff92e5a5d4475c3d85d47be261fd95d,573284053,0.0067627118644067,2
2018-09-20,91f3ab5944411eb3f6f79e93ab430f3d4ff92e5a5d4475c3d85d47be261fd95d,573284053,0.0067627118644067,2
2018-09-20,91f3ab5944411eb3f6f79e93ab430f3d4ff92e5a5d4475c3d85d47be261fd95d,573284053,0.0067627118644067,2
2018-09-20,91f3ab5944411eb3f6f79e93ab430f3d4ff92e5a5d4475c3d85d47be261fd95d,573284053,0.0067627118644067,2
2018-09-20,94304b03ce46e62b360d7f6921dd7a498f189ee8e5c1cc295242608eaa86f8ab,648867002,0.0338813559322033,2
2018-09-20,94304b03ce46e62b360d7f6921dd7a498f189ee8e5c1cc295242608eaa86f8ab,648867002,0.0338813559322033,2
2018-09-20,94304b03ce46e62b360d7f6921dd7a498f189ee8e5c1cc295242608eaa86f8ab,622955001,0.0593050847457627,2
2018-09-20,94304b03ce46e62b360d7f6921dd7a498f189ee8e5c1cc295242608eaa86f8ab,573085020,0.0338813559322033,2
2018-09-20,94304b03ce46e62b360d7f6921dd7a498f189ee8e5c1cc295242608eaa86f8ab,573085020,0.0338813559322033,2
2018-09-20,9473467ff159c8ea63c93e2c0eb60a65108ed6efd36fdef502b772dd6e369b7e,633949001,0.036593220338983,2
2018-09-20,9473467ff159c8ea63c93e2c0eb60a65108ed6efd36fdef502b772dd6e369b7e,633949001,0.036593220338983,2
2018-09-20,9473467ff159c8ea63c93e2c0eb60a65108ed6efd36fdef502b772dd6e369b7e,558427001,0.0162542372881355,2
2018-09-20,9473467ff159c8ea63c93e2c0eb60a65108ed6efd36fdef502b772dd6e369b7e,478549001,0.0406610169491525,2
2018-09-20,9473467ff159c8ea63c93e2c0eb60a65108ed6efd36fdef502b772dd6e369b7e,478549001,0.0406610169491525,2
2018-09-20,9473467ff159c8ea63c93e2c0eb60a65108ed6efd36fdef502b772dd6e369b7e,615972002,0.0067627118644067,2
2018-09-20,9d50687e366b49577c136952613632b9f157cb9051cb71950714c7ba92ad6d56,652671001,0.0304915254237288,2
2018-09-20,9d50687e366b49577c136952613632b9f157cb9051cb71950714c7ba92ad6d56,653358001,0.0508305084745762,2
2018-09-20,9d50687e366b49577c136952613632b9f157cb9051cb71950714c7ba92ad6d56,655437001,0.0254067796610169,2
2018-09-20,9e78417360f6f9070f086ed1b40e55287ff9240e77cd9ca69999134df842602b,684588001,0.0243728813559322,2
2018-09-20,9e78417360f6f9070f086ed1b40e55287ff9240e77cd9ca69999134df842602b,684588001,0.0243898305084745,2
2018-09-20,9e78417360f6f9070f086ed1b40e55287ff9240e77cd9ca69999134df842602b,712838006,0.0081186440677966,2
2018-09-20,9e78417360f6f9070f086ed1b40e55287ff9240e77cd9ca69999134df842602b,712838006,0.0081186440677966,2
2018-09-20,9e78417360f6f9070f086ed1b40e55287ff9240e77cd9ca69999134df842602b,561445025,0.0081186440677966,2
2018-09-20,9e78417360f6f9070f086ed1b40e55287ff9240e77cd9ca69999134df842602b,639845003,0.0243898305084745,2
2018-09-20,9e78417360f6f9070f086ed1b40e55287ff9240e77cd9ca69999134df842602b,673643001,0.0292542372881355,2
2018-09-20,9e78417360f6f9070f086ed1b40e55287ff9240e77cd9ca69999134df842602b,673643001,0.0292542372881355,2
2018-09-20,9e78417360f6f9070f086ed1b40e55287ff9240e77cd9ca69999134df842602b,673643001,0.0292542372881355,2
2018-09-20,9e78417360f6f9070f086ed1b40e55287ff9240e77cd9ca69999134df842602b,712838005,0.0081186440677966,2
2018-09-20,9e78417360f6f9070f086ed1b40e55287ff9240e77cd9ca69999134df842602b,712838005,0.0081186440677966,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,577025001,0.0338813559322033,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,635274004,0.0169322033898305,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,522561002,0.084728813559322,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,569244001,0.0101525423728813,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,633949001,0.0457457627118644,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,533230002,0.0304915254237288,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,615183001,0.0423559322033898,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,615183001,0.0423559322033898,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,620226001,0.0372711864406779,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,592162001,0.0254067796610169,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,562192001,0.0355762711864406,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,556393001,0.0254067796610169,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,633153004,0.0101525423728813,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,610314001,0.0152372881355932,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,627389005,0.0169322033898305,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,571083002,0.0830338983050847,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,571083002,0.0830338983050847,2
2018-09-20,9f12a01e2982f70a820b5dd61528bf769b94c5c5e43b23704f1f654784bcda58,610314006,0.0101525423728813,2
2018-09-20,a13f92a54d578aa16f574be5b4f94493142d7019e1c7c4b2261123387bf5416c,661926001,0.0593050847457627,2
2018-09-20,a13f92a54d578aa16f574be5b4f94493142d7019e1c7c4b2261123387bf5416c,685683001,0.0254067796610169,2
2018-09-20,a13f92a54d578aa16f574be5b4f94493142d7019e1c7c4b2261123387bf5416c,685683001,0.0254067796610169,2
2018-09-20,a8d14751a68b4cab69fed60b169c03c5d62f1c8b73fb1c039f7a256e54fd2377,661310001,0.0237118644067796,2
2018-09-20,a8d14751a68b4cab69fed60b169c03c5d62f1c8b73fb1c039f7a256e54fd2377,661118001,0.0067627118644067,2
2018-09-20,a8d14751a68b4cab69fed60b169c03c5d62f1c8b73fb1c039f7a256e54fd2377,215337059,0.0067627118644067,2
2018-09-20,a8d14751a68b4cab69fed60b169c03c5d62f1c8b73fb1c039f7a256e54fd2377,572124001,0.0406610169491525,2
2018-09-20,a8d14751a68b4cab69fed60b169c03c5d62f1c8b73fb1c039f7a256e54fd2377,572124001,0.0406610169491525,2
2018-09-20,a8d14751a68b4cab69fed60b169c03c5d62f1c8b73fb1c039f7a256e54fd2377,615959001,0.0169322033898305,2
2018-09-20,a8d14751a68b4cab69fed60b169c03c5d62f1c8b73fb1c039f7a256e54fd2377,477507002,0.0135423728813559,2
2018-09-20,a8d14751a68b4cab69fed60b169c03c5d62f1c8b73fb1c039f7a256e54fd2377,635673002,0.0152372881355932,2
2018-09-20,a8d14751a68b4cab69fed60b169c03c5d62f1c8b73fb1c039f7a256e54fd2377,538142006,0.020322033898305,2
2018-09-20,a8d14751a68b4cab69fed60b169c03c5d62f1c8b73fb1c039f7a256e54fd2377,532578009,0.0067627118644067,2
2018-09-20,aa5d58330818c507141333ef2f4874481921a07fde38f3139e5842c9783e2a27,656719005,0.0406610169491525,2
2018-09-20,aa5d58330818c507141333ef2f4874481921a07fde38f3139e5842c9783e2a27,656719005,0.0406610169491525,2
2018-09-20,ac078972395fc6edd27d6db647ec2fcf149cefd4c2fae6b5076a9fa7d2124406,654306001,0.0474406779661016,2
2018-09-20,ac078972395fc6edd27d6db647ec2fcf149cefd4c2fae6b5076a9fa7d2124406,685687004,0.0135593220338983,2
2018-09-20,ac078972395fc6edd27d6db647ec2fcf149cefd4c2fae6b5076a9fa7d2124406,685687004,0.0135423728813559,2
2018-09-20,ac078972395fc6edd27d6db647ec2fcf149cefd4c2fae6b5076a9fa7d2124406,532578009,0.0054067796610169,2
2018-09-20,ac078972395fc6edd27d6db647ec2fcf149cefd4c2fae6b5076a9fa7d2124406,683662006,0.0108305084745762,2
2018-09-20,ac078972395fc6edd27d6db647ec2fcf149cefd4c2fae6b5076a9fa7d2124406,683662006,0.0108305084745762,2
2018-09-20,ae414fa70eb3c2ae0ec1640bbdf588531c8d034dfc5c06000e19601be6cd34fd,685687004,0.0169322033898305,2
2018-09-20,ae414fa70eb3c2ae0ec1640bbdf588531c8d034dfc5c06000e19601be6cd34fd,685687004,0.0169322033898305,2
2018-09-20,ae414fa70eb3c2ae0ec1640bbdf588531c8d034dfc5c06000e19601be6cd34fd,568601006,0.0508305084745762,2
2018-09-20,ae414fa70eb3c2ae0ec1640bbdf588531c8d034dfc5c06000e19601be6cd34fd,692454002,0.0254067796610169,2
2018-09-20,ae414fa70eb3c2ae0ec1640bbdf588531c8d034dfc5c06000e19601be6cd34fd,692454002,0.0254067796610169,2
2018-09-20,afca0bdfe88b260ffce703979fd58c845983d91f4d99f299bb96c4af2c71a2d4,613666002,0.0389661016949152,2
2018-09-20,afca0bdfe88b260ffce703979fd58c845983d91f4d99f299bb96c4af2c71a2d4,717130004,0.0593050847457627,2
2018-09-20,afca0bdfe88b260ffce703979fd58c845983d91f4d99f299bb96c4af2c71a2d4,636900001,0.0677796610169491,2
2018-09-20,afca0bdfe88b260ffce703979fd58c845983d91f4d99f299bb96c4af2c71a2d4,609727003,0.0304915254237288,2
2018-09-20,afca0bdfe88b260ffce703979fd58c845983d91f4d99f299bb96c4af2c71a2d4,692454002,0.0254067796610169,2
2018-09-20,b79de13a78298e5dfd735eacd18eb8abab46a09d295edbd68cd5583196f82a01,667378001,0.0310508474576271,2
2018-09-20,b79de13a78298e5dfd735eacd18eb8abab46a09d295edbd68cd5583196f82a01,640462002,0.0310677966101694,2
2018-09-20,b79de13a78298e5dfd735eacd18eb8abab46a09d295edbd68cd5583196f82a01,640462001,0.0310508474576271,2
2018-09-20,bceebaf3d6fdd36bb1064dc72695704d8a7943d1244a4447d4aa2907b21bb8ba,555990001,0.0304915254237288,2
2018-09-20,bceebaf3d6fdd36bb1064dc72695704d8a7943d1244a4447d4aa2907b21bb8ba,635837001,0.0169322033898305,2
2018-09-20,bceebaf3d6fdd36bb1064dc72695704d8a7943d1244a4447d4aa2907b21bb8ba,573378003,0.020322033898305,2
2018-09-20,c3bbcf0011725dd1012eef2f6f16e28bc3d0eb2b25a4b7c9f4f98cf97821d83d,650710001,0.0135423728813559,2
2018-09-20,cb7f7cd4e400bb19012ed33d4f2afc4117c186782bac5a18ebc415005fb3c3f1,559715001,0.0152372881355932,2
2018-09-20,cb7f7cd4e400bb19012ed33d4f2afc4117c186782bac5a18ebc415005fb3c3f1,666247002,0.0152372881355932,2
2018-09-20,cb7f7cd4e400bb19012ed33d4f2afc4117c186782bac5a18ebc415005fb3c3f1,559717001,0.008457627118644,2
2018-09-20,cb7f7cd4e400bb19012ed33d4f2afc4117c186782bac5a18ebc415005fb3c3f1,617878002,0.0169322033898305,2
2018-09-20,cb7f7cd4e400bb19012ed33d4f2afc4117c186782bac5a18ebc415005fb3c3f1,559630002,0.0152372881355932,2
2018-09-20,cb7f7cd4e400bb19012ed33d4f2afc4117c186782bac5a18ebc415005fb3c3f1,576859003,0.0135423728813559,2
2018-09-20,cc5484960f95517ca58794e20b4f71733672528db43941fd7000275ccb6ac7ee,695457001,0.0220169491525423,2
2018-09-20,cc5484960f95517ca58794e20b4f71733672528db43941fd7000275ccb6ac7ee,669896002,0.0338813559322033,2
2018-09-20,cc5484960f95517ca58794e20b4f71733672528db43941fd7000275ccb6ac7ee,652731003,0.0593050847457627,2
2018-09-20,cc5484960f95517ca58794e20b4f71733672528db43941fd7000275ccb6ac7ee,685687003,0.0169322033898305,2
2018-09-20,cc5484960f95517ca58794e20b4f71733672528db43941fd7000275ccb6ac7ee,671636003,0.0677796610169491,2
2018-09-20,cc5484960f95517ca58794e20b4f71733672528db43941fd7000275ccb6ac7ee,609719001,0.008457627118644,2
